document_index,sentence,sentence_index,class
historical_97,"Djémila Djémila, formerly Cuicul, is a small mountain village in Algeria, near the northern coast east of Algiers, where some of the best preserved Roman ruins in North Africa are found.",historical_97_0,historical
historical_97,Djémila is situated in the region bordering the Constantinois and Petite Kabylie (Basse Kabylie).,historical_97_1,historical
historical_97,"In 1982, Djémila became a UNESCO",historical_97_2,historical
historical_97,World Heritage Site for Djémila's unique adaptation of Roman architecture to a mountain environment.,historical_97_3,historical
historical_97,"Significant buildings in ancient Cuicul include a theatre, two fora, temples, basilicas, arches, streets, and houses.",historical_97_4,historical
historical_97,"The exceptionally well preserved ruins surround the forum of the Harsh, a large paved square with an entry marked by a majestic arch.",historical_97_5,historical
historical_97,"Roman Cuicul Under the name of Cuicul, ancient Cuicul was built 900 metres (3,000 ft) above sea level during the 1st century AD as a Roman military garrison situated on a narrow triangular plateau in the province of Numidia.",historical_97_6,historical
historical_97,"The terrain is somewhat rugged, being located at the confluence of two rivers.",historical_97_7,historical
historical_97,"ancient Cuicul's builders followed a standard plan with a forum at the center and two main streets, the Cardo Maximus and the Decumanus Maximus, composing the major axes.[1] ancient Cuicul was initially populated by a colony of Roman soldiers from Italy, and eventually grew to become a large trading market.",historical_97_8,historical
historical_97,"The resources that contributed to the prosperity of ancient Cuicul were essentially agricultural (cereals, olive trees and farm).",historical_97_9,historical
historical_97,"During the reign of Caracalla in the 3rd century, ancient Cuicul's administrators took down some of the old ramparts and constructed a new forum.",historical_97_10,historical
historical_97,Cuicul's administrators surrounded a new forum with larger and more impressive edifices than those that bordered the old forum.,historical_97_11,historical
historical_97,"The terrain hindered building, so that Cuicul's administrators built a theatre outside the town walls, which was exceptional.",historical_97_12,historical
historical_97,Christianity became very popular in the 4th century (after some persecutions in the early third century[2]) and brought the addition of a basilica and baptistry.,historical_97_13,historical
historical_97,"a basilica and baptistry are to the south of ancient Cuicul in a quarter called ""Christian"", and are popular attractions.[1]",historical_97_14,historical
historical_97,"Of the bishops of ancient Cuicul, Pudentianus took part in the Council of Carthage (255) concerning the validity of heretical baptism, and Elpidophorus in the Council of Carthage (348).",historical_97_15,historical
historical_97,Cresconius was the Catholic bishop who represented ancient Cuicul at the Council of Carthage (411) between Catholic and Donatist bishops; the Donatist bishop of ancient Cuicul died before the Council of Carthage (411) between Catholic and Donatist bishops began.,historical_97_16,historical
historical_97,Cresconius was one of the Catholic bishops whom the Arian Vandal king Huneric summoned to Carthage in 484.,historical_97_17,historical
historical_97,Victor was at the Second Council of Constantinople in 553.[3][4][5][6],historical_97_18,historical
historical_97,"No longer a residential bishopric, ancient Cuicul is today listed by the Catholic Church as a titular see.[7] ancient Cuicul was slowly abandoned after the fall of the Roman Empire around the 5th century and 6th century.",historical_97_19,historical
historical_97,"There were some improvements under emperor Justinian I, with wall reinforcements.",historical_97_20,historical
historical_97,"Muslims later dominated the region, but did not reoccupy the site of ancient Cuicul, which Muslims renamed Djémila (""beautiful"" in Arabic).",historical_97_21,historical
historical_98,"Tipaza Tipaza (formerly Tefessedt, Chenoua-Berber: Bazar, ⴱⴰⵣⴰⵔ, Arabic: تيپازة‎) is the Berber-speaking city and capital of the Tipaza Province, Algeria.",historical_98_0,historical
historical_98,"When Tipaza was part of the Roman Empire, Tipaza was called Tipasa.",historical_98_1,historical
historical_98,"Tipaza was founded in 1857, and is chiefly remarkable for Tipaza's ancient ruins and sandy littoral.",historical_98_2,historical
historical_98,"History Ancient history Main article: Tipasa Tipasa, as Tipaza was then called, was an old Punic trading-post conquered by Ancient Rome.",historical_98_3,historical
